solvent,catalyst_formula,catalyst_role,temperature_c,is_compatible,label_source,label_reason,boiling_point_c,temperature_c,chem21_rank,solvent_ghs_count,solvent_incompatibility_count,catalyst_incompatibility_count,is_acid_role,is_base_role,catalyst_supports_role,is_heated,has_H225,has_H301,has_H302,has_H311,has_H312,has_H315,has_H319,has_H331,has_H332,has_H336,has_H370
Methyl ethyl ketone,TBD,strong_base,25.0,1,curated_rule_bootstrap,Methyl ethyl ketone passed the local acid/base compatibility screen for TBD as strong_base.,79.6,25.0,1.0,13.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Methyl ethyl ketone,TBD,strong_base,40.0,1,curated_rule_bootstrap,Methyl ethyl ketone passed the local acid/base compatibility screen for TBD as strong_base.,79.6,40.0,1.0,13.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Methyl ethyl ketone,TBD,strong_base,60.0,1,curated_rule_bootstrap,Methyl ethyl ketone passed the local acid/base compatibility screen for TBD as strong_base.,79.6,60.0,1.0,13.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Methyl ethyl ketone,TBD,strong_base,90.0,1,curated_rule_bootstrap,Methyl ethyl ketone passed the local acid/base compatibility screen for TBD as strong_base.,79.6,90.0,1.0,13.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Methyl ethyl ketone,TBD,strong_base,120.0,1,curated_rule_bootstrap,Methyl ethyl ketone passed the local acid/base compatibility screen for TBD as strong_base.,79.6,120.0,1.0,13.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Methyl ethyl ketone,Pd/C,hydrogenation_catalyst,25.0,1,curated_rule_bootstrap,Methyl ethyl ketone passed the local acid/base compatibility screen for Pd/C as hydrogenation_catalyst.,79.6,25.0,1.0,13.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Methyl ethyl ketone,Pd/C,hydrogenation_catalyst,25.0,1,curated_rule_bootstrap,Methyl ethyl ketone passed the local acid/base compatibility screen for Pd/C as hydrogenation_catalyst.,79.6,25.0,1.0,13.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Methyl ethyl ketone,Pd/C,hydrogenation_catalyst,40.0,1,curated_rule_bootstrap,Methyl ethyl ketone passed the local acid/base compatibility screen for Pd/C as hydrogenation_catalyst.,79.6,40.0,1.0,13.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Methyl ethyl ketone,Pd/C,hydrogenation_catalyst,60.0,1,curated_rule_bootstrap,Methyl ethyl ketone passed the local acid/base compatibility screen for Pd/C as hydrogenation_catalyst.,79.6,60.0,1.0,13.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Methyl ethyl ketone,Pd/C,hydrogenation_catalyst,90.0,1,curated_rule_bootstrap,Methyl ethyl ketone passed the local acid/base compatibility screen for Pd/C as hydrogenation_catalyst.,79.6,90.0,1.0,13.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Methyl ethyl ketone,Pd/C,hydrogenation_catalyst,120.0,1,curated_rule_bootstrap,Methyl ethyl ketone passed the local acid/base compatibility screen for Pd/C as hydrogenation_catalyst.,79.6,120.0,1.0,13.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Methyl ethyl ketone,Pd/C,metal_catalyst,25.0,1,curated_rule_bootstrap,Methyl ethyl ketone passed the local acid/base compatibility screen for Pd/C as metal_catalyst.,79.6,25.0,1.0,13.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Methyl ethyl ketone,Pd/C,metal_catalyst,25.0,1,curated_rule_bootstrap,Methyl ethyl ketone passed the local acid/base compatibility screen for Pd/C as metal_catalyst.,79.6,25.0,1.0,13.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Methyl ethyl ketone,Pd/C,metal_catalyst,40.0,1,curated_rule_bootstrap,Methyl ethyl ketone passed the local acid/base compatibility screen for Pd/C as metal_catalyst.,79.6,40.0,1.0,13.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Methyl ethyl ketone,Pd/C,metal_catalyst,60.0,1,curated_rule_bootstrap,Methyl ethyl ketone passed the local acid/base compatibility screen for Pd/C as metal_catalyst.,79.6,60.0,1.0,13.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Methyl ethyl ketone,Pd/C,metal_catalyst,90.0,1,curated_rule_bootstrap,Methyl ethyl ketone passed the local acid/base compatibility screen for Pd/C as metal_catalyst.,79.6,90.0,1.0,13.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Methyl ethyl ketone,Pd/C,metal_catalyst,120.0,1,curated_rule_bootstrap,Methyl ethyl ketone passed the local acid/base compatibility screen for Pd/C as metal_catalyst.,79.6,120.0,1.0,13.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Methyl isobutyl ketone,H2SO4,acid_catalyst,25.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for H2SO4 as acid_catalyst.,116.0,25.0,1.0,13.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,H2SO4,acid_catalyst,25.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for H2SO4 as acid_catalyst.,116.0,25.0,1.0,13.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,H2SO4,acid_catalyst,40.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for H2SO4 as acid_catalyst.,116.0,40.0,1.0,13.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,H2SO4,acid_catalyst,60.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for H2SO4 as acid_catalyst.,116.0,60.0,1.0,13.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,H2SO4,acid_catalyst,90.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for H2SO4 as acid_catalyst.,116.0,90.0,1.0,13.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,H2SO4,acid_catalyst,120.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for H2SO4 as acid_catalyst.,116.0,120.0,1.0,13.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,H2SO4,strong_acid,25.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for H2SO4 as strong_acid.,116.0,25.0,1.0,13.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,H2SO4,strong_acid,25.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for H2SO4 as strong_acid.,116.0,25.0,1.0,13.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,H2SO4,strong_acid,40.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for H2SO4 as strong_acid.,116.0,40.0,1.0,13.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,H2SO4,strong_acid,60.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for H2SO4 as strong_acid.,116.0,60.0,1.0,13.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,H2SO4,strong_acid,90.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for H2SO4 as strong_acid.,116.0,90.0,1.0,13.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,H2SO4,strong_acid,120.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for H2SO4 as strong_acid.,116.0,120.0,1.0,13.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,HCl,acid_catalyst,25.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for HCl as acid_catalyst.,116.0,25.0,1.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,HCl,acid_catalyst,25.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for HCl as acid_catalyst.,116.0,25.0,1.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,HCl,acid_catalyst,40.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for HCl as acid_catalyst.,116.0,40.0,1.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,HCl,acid_catalyst,60.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for HCl as acid_catalyst.,116.0,60.0,1.0,13.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,HCl,acid_catalyst,90.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for HCl as acid_catalyst.,116.0,90.0,1.0,13.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,HCl,acid_catalyst,120.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for HCl as acid_catalyst.,116.0,120.0,1.0,13.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,HCl,strong_acid,25.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for HCl as strong_acid.,116.0,25.0,1.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,HCl,strong_acid,25.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for HCl as strong_acid.,116.0,25.0,1.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,HCl,strong_acid,40.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for HCl as strong_acid.,116.0,40.0,1.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,HCl,strong_acid,60.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for HCl as strong_acid.,116.0,60.0,1.0,13.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,HCl,strong_acid,90.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for HCl as strong_acid.,116.0,90.0,1.0,13.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,HCl,strong_acid,120.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for HCl as strong_acid.,116.0,120.0,1.0,13.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,NaOH,base_catalyst,25.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for NaOH as base_catalyst.,116.0,25.0,1.0,13.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,NaOH,base_catalyst,25.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for NaOH as base_catalyst.,116.0,25.0,1.0,13.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,NaOH,base_catalyst,40.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for NaOH as base_catalyst.,116.0,40.0,1.0,13.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,NaOH,base_catalyst,60.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for NaOH as base_catalyst.,116.0,60.0,1.0,13.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,NaOH,base_catalyst,90.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for NaOH as base_catalyst.,116.0,90.0,1.0,13.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,NaOH,base_catalyst,120.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for NaOH as base_catalyst.,116.0,120.0,1.0,13.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,NaOH,strong_base,25.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for NaOH as strong_base.,116.0,25.0,1.0,13.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,NaOH,strong_base,25.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for NaOH as strong_base.,116.0,25.0,1.0,13.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,NaOH,strong_base,40.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for NaOH as strong_base.,116.0,40.0,1.0,13.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,NaOH,strong_base,60.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for NaOH as strong_base.,116.0,60.0,1.0,13.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,NaOH,strong_base,90.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for NaOH as strong_base.,116.0,90.0,1.0,13.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,NaOH,strong_base,120.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for NaOH as strong_base.,116.0,120.0,1.0,13.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,K2CO3,base_catalyst,25.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for K2CO3 as base_catalyst.,116.0,25.0,1.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,K2CO3,base_catalyst,25.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for K2CO3 as base_catalyst.,116.0,25.0,1.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,K2CO3,base_catalyst,40.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for K2CO3 as base_catalyst.,116.0,40.0,1.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,K2CO3,base_catalyst,60.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for K2CO3 as base_catalyst.,116.0,60.0,1.0,13.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,K2CO3,base_catalyst,90.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for K2CO3 as base_catalyst.,116.0,90.0,1.0,13.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,K2CO3,base_catalyst,120.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for K2CO3 as base_catalyst.,116.0,120.0,1.0,13.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,K2CO3,weak_base,25.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for K2CO3 as weak_base.,116.0,25.0,1.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,K2CO3,weak_base,25.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for K2CO3 as weak_base.,116.0,25.0,1.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,K2CO3,weak_base,40.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for K2CO3 as weak_base.,116.0,40.0,1.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,K2CO3,weak_base,60.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for K2CO3 as weak_base.,116.0,60.0,1.0,13.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,K2CO3,weak_base,90.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for K2CO3 as weak_base.,116.0,90.0,1.0,13.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,K2CO3,weak_base,120.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for K2CO3 as weak_base.,116.0,120.0,1.0,13.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,TsOH,acid_catalyst,25.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for TsOH as acid_catalyst.,116.0,25.0,1.0,13.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,TsOH,acid_catalyst,25.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for TsOH as acid_catalyst.,116.0,25.0,1.0,13.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,TsOH,acid_catalyst,40.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for TsOH as acid_catalyst.,116.0,40.0,1.0,13.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,TsOH,acid_catalyst,60.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for TsOH as acid_catalyst.,116.0,60.0,1.0,13.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,TsOH,acid_catalyst,90.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for TsOH as acid_catalyst.,116.0,90.0,1.0,13.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,TsOH,acid_catalyst,120.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for TsOH as acid_catalyst.,116.0,120.0,1.0,13.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,TsOH,strong_acid,25.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for TsOH as strong_acid.,116.0,25.0,1.0,13.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,TsOH,strong_acid,25.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for TsOH as strong_acid.,116.0,25.0,1.0,13.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,TsOH,strong_acid,40.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for TsOH as strong_acid.,116.0,40.0,1.0,13.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,TsOH,strong_acid,60.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for TsOH as strong_acid.,116.0,60.0,1.0,13.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,TsOH,strong_acid,90.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for TsOH as strong_acid.,116.0,90.0,1.0,13.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,TsOH,strong_acid,120.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for TsOH as strong_acid.,116.0,120.0,1.0,13.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,AcOH,acid_catalyst,25.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for AcOH as acid_catalyst.,116.0,25.0,1.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,AcOH,acid_catalyst,25.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for AcOH as acid_catalyst.,116.0,25.0,1.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,AcOH,acid_catalyst,40.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for AcOH as acid_catalyst.,116.0,40.0,1.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,AcOH,acid_catalyst,60.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for AcOH as acid_catalyst.,116.0,60.0,1.0,13.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
Methyl isobutyl ketone,AcOH,acid_catalyst,90.0,1,curated_rule_bootstrap,Methyl isobutyl ketone passed the local acid/base compatibility screen for AcOH as acid_catalyst.,116.0,90.0,1.0,13.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
